video_id,video_path,source_group,dataset,subset,source_model,role,length,frame_indices,spatial_fit_index,random_source_key,expected_gs,expected_gt,expected_final,cache_key
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_15.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_15.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_15.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,8d7e0393c9ab52dd762d153163fce68567589ce6a65fb403982d87693c65a1c2,-2550.429093157835,-1833.0681990582239,0.002442900871203202,12ca34ad80fa9691aa88169fdd17641d424deb95e05e5e1c101bad1f33dd0838
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_150.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_150.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_150.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,04d2acc8be0fac2d6dec590fa1256a93b9d203d8e2dd1aeffd822d5cc4e24ae5,-2179.18812636096,-1851.1616438824426,0.00398810925359077,d292271d97b43a439750e7befdb11d357bdbc92ac37717e0cb9f76a0457bfe17
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_151.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_151.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_151.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,aae02ff150da0491665000e9a8f7ef80e667f84e9060bb7d21ac939f093591c1,-2136.24672011096,-1688.6352156597864,0.013362373440075348,8ae8f002ef3db136bd1df715fb767de0682c25f44fed52bb50376d348b37e575
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_152.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_152.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_152.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,63745a8820ebe3d6d388a6cc03255429e010a129a3adf4174359a3ed75db19db,-1831.9168861265848,-1745.9455183941614,0.016423357664233577,31e6d0ec2259302c3ef12dae4c9c160d2247b073f9819494c7e0eb742a271e22
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_153.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_153.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_153.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,2923595e825508cc40eeab9cca3b3e5f623355a39b49a53ca09564fc3ac1c8a2,-2111.84388807971,-1808.4875716168176,0.00569519660937132,c3ec9aa955ccb21136ffeb9612e171572ef1f154037a8a917f1728dfda2b0184
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_154.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_154.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_154.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,12e8aa38c56fbdb8bba1e5ad1601bc941f57d90264100032ed1acc877ec0e6e6,-2194.144913470335,-1717.70790853088,0.008932776077230985,bfd371ce7995d3d0d62274744df2cb37b78bc2a6fe328441f4dbb1f294831a3a
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_155.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_155.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_155.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,987b2d54f6726bd966636e5530d54a3e9e62f7fd1c615ac7e1682fb1c8898e0a,-1762.8175208922098,-1674.7119368511926,0.02960913586060749,f9c10ff180a00c7067e8d2fb9ee5a70090b06b8422bf5b736fecf0e2766d4ab4
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_156.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_156.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_156.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,cad66ead9977ba30269364e84a8c488229dfff497883752be6eb68986376846f,-2133.05384901721,-1905.2890852886926,0.0037526489286555213,72222a561ee8906e2c58b9a533ea704eee9a77a6fe50383e29144b67bad5bc9d
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_157.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_157.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_157.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,5e0543bb207f2371eba5fa16a1cdb6e03a3d89e62e7fda8cdb07184bd9f53b40,-2574.70521620471,-1713.08242024963,0.007387567694843419,046da26c2be9608b3b90d3e3931905cee166fbf37d8934d9719c4a5f68311bb5
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_158.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_158.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_158.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,d6e03df5aec4b0cbf218ceb30449ad449ec04d123a0724f21114f28604a07794,-1916.0128333922098,-1805.1746443707239,0.0102130915940664,0d33d583ab00315f5f30e39c83a82882f606b6b19061c775b996866cbea62e28
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_159.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_159.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_159.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,c7cd05341a9fca42d74b7fec700b9b8eacde4cc6a3b4b2fd5b28a06d33478d55,-2377.04994276721,-1782.7605208355676,0.004370732281610549,e2ce15ddb0cc71f598fbf790f6b2875d9c57378889f54391de65ad71a5e0c140
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_16.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_16.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_16.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,7c7d7a28986d93aecf35477a10ebc524dbee72991b14a30cc3913bda7bd71e94,-2428.683487689085,-1710.4511946636926,0.008049799858723805,eedc5b8762c00def83dab5605639804480ba48d6e204b2659c9e039924e64a7b
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_160.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_160.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_160.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,d4d071cb93bc9273699fa4a36076fd52b64b96cb0d8511dfec4644bcfbad6539,-1907.6451576109598,-1871.31337728088,0.009006357428773253,c57bfbf7dcff99f84724de592cd4ed1a6fcaefb00d4cea085746fa84f0659ef6
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_161.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_161.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_161.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,93399259504f659b2be57248881197b031002ce420ef4749e0a36d4010dbabef,-2401.010147845335,-1911.83486165588,0.0014421944902283964,553f31c1606393cfd84f595afa6099902922533a29770a0beb8bbede32773ba6
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_162.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_162.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_162.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,1e0a20c095c2b89d93dbe3abbcde72a72803203f89a61fb0e3a8acc0fb4155b4,-1986.3263099547098,-1753.85683431213,0.010080645161290324,54b5a08ebc829aa81e3b616d8e16063308574ef2b17a38c027b00b6b6c9cc217
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_163.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_163.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_163.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,6dd69b13b8f0242ea32320d9fc16af56bc97f817b32d2e7275ea1272812fff92,-3008.00013807971,-1924.7680281597864,0.0007505297857311043,4932351f4263becfb19a43d22526323906dbe90f83be2efc23e44302cd820157
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_164.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_164.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_164.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,4530f7df35bcb15ed58c56a92fdd556a1c73f6b1eb319bbf2eb5f5343ca24108,-2380.6245277281473,-1762.7686385113489,0.004944666823640217,1c39d2d0342838187f882cae2ed0f4dcf4ba4be4ca42b8485a6de712984d79f9
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_165.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_165.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_165.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,718c3c506f52b445717da752f2e25d06a6dabe395d512c6287a95c9400ee3343,-2920.6657874937723,-1821.9714583355676,0.0024134683305862964,4582bdd2ca891c24741f8b64ac0af70a583ccc4b8d4b317a282101a74ede6b9f
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_166.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_166.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_166.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,79d73bec6244d6a895c0e3abeceb292b1db0c541acd0bbc3da2314364515a0db,-2122.378311907835,-1775.7229842144739,0.006666470449729221,3bdd0d83ad7ed51255a0e60b5089696d24e1231e70c63882a79857d2c761f8ff
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_167.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_167.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_167.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,e011c14e40b6d34eccb772d264dc8e5602dac5d301a00001a565840a975c29bc,-1726.7441566343973,-1808.1972884136926,0.022545326112550036,818a851b6ed8ea51e196d50639a6e0ea7f980af5046b55fed77d598fcf4410ec
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_168.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_168.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_168.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,ca4befdab071194ecbcb6ffc09b6323b7a4144fc666a20132b03db657fc91d63,-1540.3388831968973,-1679.1634139019739,0.0770985401459854,c3c2889b2f42a89f146e723a4079de2bb797723a2252822cea0b5b0aa179d50d
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_169.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_169.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_169.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,91e1583e3906e189ffeb590e5042f5f6a28db281e3a6122ae4741350e1868159,-2790.053604876585,-1900.723777671505,0.0010742877325170708,6416a1053800fa1a0d2374c030cb8f75696ebe8572e9cf00adfb4c37168dd80b
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_17.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_17.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_17.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,ee5063ddaa348827dbdb08d18fe80824cbe860177ad249301cb365ddf3be47b4,-2004.9131019468973,-1634.59999837463,0.032581822462915,809ec65e5becaff354e4cfe5abfe91e2dc8510e9c04178f96d5f3dd2e548c3c7
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_170.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_170.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_170.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,8a1275152c6efc115aaf3252fc0990e8de950fd6cb521092149311410ea283af,-2701.40199354846,-1721.7339705425989,0.006578172827878503,84708fcfcfc2713343fa59ab840f52f27df34b8c32e05890ebe8bb6436b27430
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_171.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_171.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_171.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,40aba5b46bfbf6c2cce5cf5ee40781baff4095a30a432f80826a43353cd25d95,-2690.497452532835,-1771.3616560894739,0.003988109253590769,8d0f485511cae8296fc5d6a602f17d12684f5f533fd3db9b914d45654c1aa544
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_172.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_172.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_172.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,1851e246da52a5f13ac34d9dfbc829ce21b1646877369581eca76140985dfd21,-2098.48744276721,-1831.7768782574426,0.005371438662585354,31a8dab7f9d872ca8228f41bf2a4effbfaaebc51711df5266a50017cc18444df
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_173.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_173.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_173.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,2d19794a11e1774d9942ada37de3ea6f2c831e21ca0f62b6d9d97aa4a4c9c77d,-2632.454483782835,-1805.49062337463,0.0029579703319990583,e49c3b5c5b5d3aa25e02c2d75ac0bc11d26162f4584fa029c1bb741b3b196c09
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_174.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_174.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_174.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,0f383d267e53d9ddc32c746d8b86468c4cebe403eda1be1cf5f7296da6ef10da,-2175.7439124937723,-1743.658347984005,0.007417000235460325,7503452f95fd41fcf2aad828d64fe2aab2c73534acd87227c6e79706f802eed3
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_175.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_175.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_175.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,0184eeafd59cb42e7bd5174a43749c1d2c2f8d1d377bbab7734e587a69614477,-2357.19300917346,-1822.381492515255,0.0031639981163174005,b3543ba4ef2d411f01be44fd6318b3a74ecb91bf7a534ef02ff4c7070b142f89
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_176.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_176.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_176.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,374bbacd70938a841b94f18e6aeb25907da903c7aec8ae4548e09becd742d260,-2711.4436195250223,-1822.2464217144739,0.0024281846008947492,81f2271bfddfbbc7f158fc2f367627cf373023a0a940bf96d774c392a9298ac1
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_177.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_177.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_177.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,09ca86b1e9d3d33a7a9f9251a74b54a1bf10aaeac25e569429a17b5577a82c3b,-2375.46986464221,-1594.271140952755,0.05776136096067813,3dee6f42fd623c202351cd9769981418659d499dc2352cf795e0ba404dbd54f4
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_178.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_178.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_178.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,04e7d1b998cf6a5f4386a2ddb75cc2dcd88039112d939d41b497690e01ff7851,-1581.4187171812723,-1646.22304524963,0.07138862726630563,22fd606974a37c1b34d40e13511f6605c4a0c20ecf19d57f23ca0202c03859fc
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_179.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_179.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_179.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,2a4ce1b9399f587a96a866cceed50ced2397c2a74cc148298cca998c03796b1d,-1358.9478919859598,-1623.58095540588,0.27388450671061926,ed9d230bb2e3c34f1ef5bf03d789d5a97f286ed1048977d38a9ee304adccb704
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_18.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_18.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_18.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,c4d80233602b182226449363e72c893ff22e95abf74d85d904564cea9d428c0b,-1604.716751849241,-1551.6953352886926,0.15819990581587,fd0a7567f3da4a1eb8905b8fc4b3b9b7b5e9b37a743cc1f71677d0d805ee941c
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_180.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_180.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_180.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,e99887ea27b8d03e1cc5fe6a29ed68f07e890d008d232f44aa07e518876dc5da,-1728.0250404234598,-1633.735984702755,0.048033906286790676,84d26324837b1b953424d1065fddde5d0dab6cc22c56647d665b4a3142670493
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_181.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_181.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_181.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,df81a3841a54578d47633b972d494353d7fd2f6210ef7a3eb3209af1069ff81f,-1898.5648353453348,-1715.9301375347864,0.014819284200612197,8137c07607ec4f977f21c5ef3eab4a3a966e633bfdd46bf4ac6ffac72e65a3b8
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_182.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_182.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_182.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,4be573a4f3370232c5d379e504a625e050ec90508591cf4cb108cbc529a29d3f,-1962.2718665953348,-1650.654441734005,0.02657758417706616,fb446f31899745183185a17010c0fdd12101cd3fa3f654f2fbddda9b1a2b6ff6
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_183.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_183.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_183.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,15313ea6281664e73497db86684991c59be669e023e92c6b60e766456faac5c2,-1985.8205726500223,-1711.537742515255,0.01270014127619496,e528bd1ca76809f52f35206ae5f8e3fd497b472267b713f1dfc1fddda0fafc83
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_184.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_184.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_184.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,808d41a6bcdd56d7c00701b82319192c97ab1f2efebefd6c1aa409bd118873e7,-2033.5620277281473,-1794.52333821838,0.007520014127619496,27a79ea6ffcc8f03700da75b8ea4354462610e6160276986675dc474e87751aa
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_185.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_185.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_185.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,ab89cf762583e46b8b96232c37ead521410351485984baa8829d7de2f3ca3e7d,-1810.623734271116,-1570.4162825543176,0.09767188603720274,243f812d22585367dae51b409bcf7085cc896e2e28aaddcf7b4fbd8450e41a4f
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_186.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_186.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_186.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,e6a09c3a1c59ed1d435a6cafbdfd8fbea39164d567a53ba7a56c67a6c7a2814b,-2242.72425917346,-1781.291160484005,0.005180127148575465,fbbf620863f504ac2bc993ea79ac83942d1e938d004400af712203934c59b789
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_187.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_187.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_187.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,c1ce3d604293a8eb52c6eac5c54d3b445015850ce51ecb08b04c463bd8c85d12,-2186.3803871031473,-1893.2571639019739,0.00320814692724276,b7f510490683da94031e561d5b7a0a9f035737f2aa67dcf747649db7be2a5010
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_188.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_188.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_188.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,e0a39c189a9b344ff2a28fc60780af271e765856d2603c1462ba2443ecf2090a,-1917.9431922789286,-1797.59023274963,0.010404403108076289,d99c01f7ac6fa73bc7c33ea72dbe0d5c6cefd01da4903c91fdef674342e3dc99
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_189.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_189.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_189.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,aa184d3f02d3fe198928dd3d3b47ac1ee135e0574529e489a225c8a1f32bd654,-1693.5836341734598,-1648.7519148785364,0.044869908170473274,de3122a70a5cd0d9ef1972089076f9c908b9878c84672bd4bca4073097f7fb93
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_19.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_19.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_19.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,f5741d8696ffb8755b9a93689d96fbd295ba4662f487ff0e6acfd2699696765a,-2205.375382220335,-1818.464988609005,0.00417942076760066,b71b3ab88c224748bf236ab8b26390c73253c4c23948a14f30468ac2e0fdbc73
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_190.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_190.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_190.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,1a0327765892d9570b6acef72c591e715f699069477c44ae53df0a22b4c00709,-1415.3887184019754,-1555.7502058941614,0.26988168118672,614d498d24e5d4377d89fc0f8703084195c52530e66adfaf73c9f6cfde126ab0
genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_191.mp4,datasets/genvideo/fake/MorphStudio/MorphStudio_191.mp4,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_191.mp4,genvideo,annotated,MorphStudio,evaluation,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",-1,fb172cee17803dd387d4361fca10dca4e7b1d008d2ce754299838e7d9df14d18,-2109.89955214221,-1613.7839583355676,0.04373675535672239,83414fd941017675af547c71c017daf6349877abe3528c93ab4185ef6471ae06
